model,audio,duration,duration_after_vad,time,wer,wil,wip,mer
small,common_voice_it_27703537.mp3,6.912,6.912,2.112476110458374,0.07692307692307693,0.1479289940828401,0.8520710059171599,0.07692307692307693
small,common_voice_it_26690702.mp3,5.94,5.94,2.005254030227661,0.14285714285714285,0.20879120879120883,0.7912087912087912,0.14285714285714285
small,common_voice_it_17510630.mp3,5.928,5.368,1.9635248184204102,0.14285714285714285,0.1952380952380952,0.8047619047619048,0.13333333333333333
small,common_voice_it_39641526.mp3,5.508,5.172,1.771299123764038,0.0,0.0,1.0,0.0
small,common_voice_it_19266438.mp3,4.968,3.096,1.6372485160827637,0.0,0.0,1.0,0.0
small,common_voice_it_17867418.mp3,3.984,3.328,1.8183097839355469,0.0,0.0,1.0,0.0
small,common_voice_it_20024355.mp3,6.696,6.696,1.9450430870056152,0.0,0.0,1.0,0.0
small,common_voice_it_25463290.mp3,4.356,3.764,1.7713191509246826,0.42857142857142855,0.6734693877551021,0.32653061224489793,0.42857142857142855
small,common_voice_it_19769858.mp3,4.416,3.184,1.6748933792114258,0.2,0.3599999999999999,0.6400000000000001,0.2
small,common_voice_it_39573739.mp3,6.3,5.74,2.11944580078125,0.07692307692307693,0.1479289940828401,0.8520710059171599,0.07692307692307693
small,common_voice_it_18810122.mp3,7.296,7.296,2.0755481719970703,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.3333333333333333
small,common_voice_it_26969844.mp3,9.468,4.864,2.0453238487243652,0.2222222222222222,0.3194444444444444,0.6805555555555556,0.2222222222222222
small,common_voice_it_20024719.mp3,7.128,6.312,1.9964916706085205,0.3,0.51,0.48999999999999994,0.3
small,common_voice_it_17853848.mp3,4.992,4.336,1.9961738586425781,0.16666666666666666,0.30555555555555547,0.6944444444444445,0.16666666666666666
small,common_voice_it_23928130.mp3,5.544,5.544,8.101193904876709,1.0714285714285714,0.9642857142857143,0.03571428571428571,0.8333333333333334
small,common_voice_it_20226299.mp3,5.736,5.112,1.810016393661499,0.0,0.0,1.0,0.0
small,common_voice_it_20264619.mp3,4.632,4.632,1.7114710807800293,0.2,0.3599999999999999,0.6400000000000001,0.2
small,common_voice_it_25460881.mp3,3.708,3.148,1.7510933876037598,0.16666666666666666,0.30555555555555547,0.6944444444444445,0.16666666666666666
small,common_voice_it_31706489.mp3,6.516,5.316,1.960228443145752,0.0,0.0,1.0,0.0
small,common_voice_it_20073924.mp3,4.2,3.608,1.7696826457977295,1.2,1.0,0.0,1.0
small,common_voice_it_20266701.mp3,4.896,4.784,1.7519702911376953,0.14285714285714285,0.26530612244897966,0.7346938775510203,0.14285714285714285
small,common_voice_it_27417013.mp3,5.544,5.544,1.8110504150390625,0.125,0.234375,0.765625,0.125
small,common_voice_it_18282830.mp3,3.24,3.24,1.8638298511505127,0.2727272727272727,0.47107438016528924,0.5289256198347108,0.2727272727272727
small,common_voice_it_37464142.mp3,8.1,8.1,2.1780591011047363,0.6923076923076923,0.8974358974358975,0.10256410256410256,0.6923076923076923
small,common_voice_it_19977983.mp3,6.12,5.848,2.076064348220825,0.07142857142857142,0.1377551020408163,0.8622448979591837,0.07142857142857142
small,common_voice_it_20023569.mp3,5.448,5.448,1.9431757926940918,0.5,0.7222222222222222,0.2777777777777778,0.5
small,common_voice_it_40034894.mp3,5.148,4.748,1.9112205505371094,0.0,0.0,1.0,0.0
small,common_voice_it_40368947.mp3,4.248,4.136,1.869788646697998,0.0,0.0,1.0,0.0
small,common_voice_it_22425364.mp3,1.5935,1.5775,1.5968387126922607,0.0,0.0,1.0,0.0
small,common_voice_it_31260678.mp3,5.94,2.624,1.6392452716827393,1.0,0.8333333333333334,0.16666666666666666,0.6666666666666666
small,common_voice_it_20226744.mp3,5.184,4.88,2.040440559387207,0.45454545454545453,0.6287878787878788,0.3712121212121212,0.4166666666666667
small,common_voice_it_19985867.mp3,4.296,3.96,1.8644824028015137,0.2,0.3599999999999999,0.6400000000000001,0.2
small,common_voice_it_20226764.mp3,7.08,6.072,1.9567153453826904,0.0,0.0,1.0,0.0
small,common_voice_it_18281351.mp3,7.992,7.56,2.0136585235595703,0.05555555555555555,0.10802469135802473,0.8919753086419753,0.05555555555555555
small,common_voice_it_22121196.mp3,6.432,5.744,1.9375202655792236,0.2727272727272727,0.47107438016528924,0.5289256198347108,0.2727272727272727
small,common_voice_it_40060582.mp3,7.776,7.344,2.021143913269043,0.0,0.0,1.0,0.0
small,common_voice_it_27334666.mp3,6.228,5.732,1.8866350650787354,0.18181818181818182,0.3305785123966941,0.6694214876033059,0.18181818181818182
small,common_voice_it_19998125.mp3,5.112,4.808,1.9810433387756348,0.14285714285714285,0.20879120879120883,0.7912087912087912,0.14285714285714285
